latitude,longitude,date,hour,geometry,Cluster_label
36.86754000000001,-90.06918,2020-09-26,1948,POINT (-90.06918 36.86754000000001),6
36.8846,-90.0704,2020-09-26,1948,POINT (-90.07040000000001 36.8846),6
36.90523,-89.6515,2020-09-26,1948,POINT (-89.6515 36.90523),6
36.90499000000001,-89.65657,2020-09-26,1948,POINT (-89.65657 36.90499000000001),6
36.88435,-90.07517,2020-09-26,1948,POINT (-90.07517 36.88435),6
36.89029,-90.07079,2020-09-26,1948,POINT (-90.07079 36.89029),6
36.89004,-90.07557,2020-09-26,1948,POINT (-90.07557 36.89004),6
33.88013,-111.77243,2020-09-26,1948,POINT (-111.77243 33.88013),5
33.879259999999995,-111.77605,2020-09-26,1948,POINT (-111.77605 33.87926),5
33.87559,-111.79126,2020-09-26,1948,POINT (-111.79126 33.87559),5
37.02042,-89.80035,2020-09-26,1948,POINT (-89.80034999999999 37.02042),6
33.878370000000004,-111.77974,2020-09-26,1948,POINT (-111.77974 33.87837),5
33.87745,-111.78356,2020-09-26,1948,POINT (-111.78356 33.87745),5
33.87652,-111.7874,2020-09-26,1948,POINT (-111.7874 33.87652),5
33.88155,-111.78881,2020-09-26,1948,POINT (-111.78881 33.88155),5
33.886590000000005,-111.79018,2020-09-26,1948,POINT (-111.79018 33.88659000000001),5
37.02517,-90.04687,2020-09-26,1948,POINT (-90.04687 37.02517),6
37.03851,-89.78649,2020-09-26,1948,POINT (-89.78649 37.03851),6
33.91788,-111.77152,2020-09-26,1948,POINT (-111.77152 33.91788),5
33.92851,-111.72708,2020-09-26,1948,POINT (-111.72708 33.92851),5
33.90823,-111.81193,2020-09-26,1948,POINT (-111.81193 33.90823),5
33.90732,-111.81571,2020-09-26,1948,POINT (-111.81571 33.90732),5
37.02099000000001,-90.0459,2020-09-26,1948,POINT (-90.0459 37.02099000000001),6
37.02077,-90.05072,2020-09-26,1948,POINT (-90.05072 37.02077),6
37.02669,-90.04629,2020-09-26,1948,POINT (-90.04629 37.02669),6
33.926109999999994,-111.72736,2020-09-26,1948,POINT (-111.72736 33.92610999999999),5
33.90525,-111.81219,2020-09-26,1948,POINT (-111.81219 33.90525),5
33.9298,-111.73415,2020-09-26,1948,POINT (-111.73415 33.9298),5
33.929140000000004,-111.73682,2020-09-26,1948,POINT (-111.73682 33.92914),5
33.9201,-111.77364,2020-09-26,1948,POINT (-111.77364 33.9201),5
33.91022,-111.81382,2020-09-26,1948,POINT (-111.81382 33.91022),5
33.93042,-111.7316,2020-09-26,1948,POINT (-111.7316 33.93042),5
33.92846,-111.7396,2020-09-26,1948,POINT (-111.7396 33.92846),5
33.92173,-111.76704,2020-09-26,1948,POINT (-111.76704 33.92173),5
33.9209,-111.77042,2020-09-26,1948,POINT (-111.77042 33.9209),5
33.914390000000004,-111.79693,2020-09-26,1948,POINT (-111.79693 33.91439),5
33.911190000000005,-111.80991000000002,2020-09-26,1948,POINT (-111.80991 33.91119),5
33.928090000000005,-111.76296,2020-09-26,1948,POINT (-111.76296 33.92809),5
33.92354,-111.78152,2020-09-26,1948,POINT (-111.78152 33.92354),5
33.922059999999995,-111.78755,2020-09-26,1948,POINT (-111.78755 33.92205999999999),5
33.92118,-111.79115,2020-09-26,1948,POINT (-111.79115 33.92118),5
33.92024,-111.79497,2020-09-26,1948,POINT (-111.79497 33.92024),5
33.91924,-111.79906,2020-09-26,1948,POINT (-111.79906 33.91924),5
33.91819,-111.80331,2020-09-26,1948,POINT (-111.80331 33.91819),5
33.91612,-111.81174,2020-09-26,1948,POINT (-111.81174 33.91612),5
33.91523,-111.81536,2020-09-26,1948,POINT (-111.81536 33.91523),5
33.93398,-111.73893,2020-09-26,1948,POINT (-111.73893 33.93398),5
33.93331,-111.74168,2020-09-26,1948,POINT (-111.74168 33.93331),5
33.927240000000005,-111.76642,2020-09-26,1948,POINT (-111.76642 33.92724),5
33.92645,-111.76965,2020-09-26,1948,POINT (-111.76965 33.92645),5
33.92281,-111.78448,2020-09-26,1948,POINT (-111.78448 33.92281),5
33.91715,-111.80756,2020-09-26,1948,POINT (-111.80756 33.91715),5
33.92857,-111.78293,2020-09-26,1948,POINT (-111.78293 33.92857),5
33.92783,-111.78593,2020-09-26,1948,POINT (-111.78593 33.92783),5
33.924170000000004,-111.80087,2020-09-26,1948,POINT (-111.80087 33.92417),5
33.92313,-111.80511,2020-09-26,1948,POINT (-111.80511 33.92313),5
33.92207,-111.80942,2020-09-26,1948,POINT (-111.80942 33.92207),5
33.9211,-111.81335,2020-09-26,1948,POINT (-111.81335 33.9211),5
33.92702,-111.78924,2020-09-26,1948,POINT (-111.78924 33.92702),5
33.926120000000004,-111.7929,2020-09-26,1948,POINT (-111.7929 33.92612),5
33.92517,-111.79678,2020-09-26,1948,POINT (-111.79678 33.92517),5
33.92025,-111.81683,2020-09-26,1948,POINT (-111.81683 33.92025),5
33.93277,-111.78767,2020-09-26,1948,POINT (-111.78767 33.93277),5
33.93107,-111.79462,2020-09-26,1948,POINT (-111.79462 33.93107),5
33.92916,-111.80241,2020-09-26,1948,POINT (-111.80241 33.92916),5
37.07335,-89.65630999999998,2020-09-26,1948,POINT (-89.65630999999998 37.07335),6
37.0612,-89.92174,2020-09-26,1948,POINT (-89.92174 37.0612),6
33.92812,-111.80667,2020-09-26,1948,POINT (-111.80667 33.92812),5
37.09548,-89.6832,2020-09-26,1948,POINT (-89.6832 37.09548),6
37.1013,-89.6836,2020-09-26,1948,POINT (-89.6836 37.1013),6
37.10106,-89.68867,2020-09-26,1948,POINT (-89.68867 37.10106),6
37.09206,-89.99739,2020-09-26,1948,POINT (-89.99739 37.09206),6
37.09182,-90.00227,2020-09-26,1948,POINT (-90.00227 37.09182),6
36.58639,-97.19949,2020-09-26,1948,POINT (-97.19949 36.58639),36
36.59021,-97.20011,2020-09-26,1948,POINT (-97.20011 36.59021),36
36.51918,-97.8398,2020-09-26,1948,POINT (-97.8398 36.51918),36
37.01499,-97.30294,2020-09-26,1948,POINT (-97.30294000000001 37.01499),36
37.01437,-97.30874,2020-09-26,1948,POINT (-97.30874 37.01437),36
37.08109,-97.30222,2020-09-26,1948,POINT (-97.30222000000001 37.08109),36
37.49399,-93.61012,2020-09-26,1948,POINT (-93.61011999999999 37.49399),96
37.73093,-91.63957,2020-09-26,1948,POINT (-91.63957000000001 37.73093),66
37.84051,-89.77316,2020-09-26,1948,POINT (-89.77316 37.84051),28
37.54544,-95.67719,2020-09-26,1948,POINT (-95.67719 37.54544),98
37.54499000000001,-95.68196,2020-09-26,1948,POINT (-95.68196 37.54499000000001),98
37.54962,-95.6778,2020-09-26,1948,POINT (-95.6778 37.54962),98
37.96543,-90.07735,2020-09-26,1948,POINT (-90.07735 37.96543),28
37.96573,-94.55885,2020-09-26,1948,POINT (-94.55885000000001 37.96573),96
38.69393,-90.14056,2020-09-26,1948,POINT (-90.14055999999999 38.69393),28
34.256609999999995,-118.08755,2020-09-26,1948,POINT (-118.08755 34.25660999999999),13
38.81601,-96.16689,2020-09-26,1948,POINT (-96.16689 38.81601),24
38.8256,-96.15385,2020-09-26,1948,POINT (-96.15385000000001 38.8256),24
38.82339,-96.17779,2020-09-26,1948,POINT (-96.17779 38.82339),24
38.82295,-96.18255,2020-09-26,1948,POINT (-96.18255000000001 38.82295),24
38.82708,-96.18318,2020-09-26,1948,POINT (-96.18317999999999 38.82708),24
39.21895,-90.84814,2020-09-26,1948,POINT (-90.84814 39.21895),132
39.136,-96.76511,2020-09-26,1948,POINT (-96.76511000000001 39.136),24
39.14223,-96.78447,2020-09-26,1948,POINT (-96.78447 39.14223),24
39.1458,-96.78963,2020-09-26,1948,POINT (-96.78963 39.1458),24
39.14624,-96.78516,2020-09-26,1948,POINT (-96.78516 39.14624),24
39.14536,-96.7941,2020-09-26,1948,POINT (-96.7941 39.14536),24
39.17344,-96.79868,2020-09-26,1948,POINT (-96.79868 39.17344),24
39.17448,-96.79751,2020-09-26,1948,POINT (-96.79751 39.17448),24
36.35788,-114.91062,2020-09-26,1948,POINT (-114.91062 36.35788),62
40.38319,-97.35203,2020-09-26,1948,POINT (-97.35203 40.38319),211
36.30188,-118.67938999999998,2020-09-26,1948,POINT (-118.67939 36.30188),3
41.08952,-94.45535,2020-09-26,1948,POINT (-94.45535 41.08952),120
39.78542,-105.93031,2020-09-26,1948,POINT (-105.93031 39.78542),0
39.78454,-105.93525,2020-09-26,1948,POINT (-105.93525 39.78454),0
39.78885,-105.931,2020-09-26,1948,POINT (-105.931 39.78885),0
39.78798,-105.93593,2020-09-26,1948,POINT (-105.93593 39.78798),0
39.87561,-106.02006000000002,2020-09-26,1948,POINT (-106.02006 39.87561),0
39.87983,-106.01637,2020-09-26,1948,POINT (-106.01637 39.87983),0
39.87899,-106.02108,2020-09-26,1948,POINT (-106.02108 39.87899),0
40.50333,-105.72069,2020-09-26,1948,POINT (-105.72069 40.50333),0
40.5224,-105.71175,2020-09-26,1948,POINT (-105.71175 40.5224),0
37.32632,-119.08566,2020-09-26,1948,POINT (-119.08566 37.32632),1
37.33725,-119.07395,2020-09-26,1948,POINT (-119.07395 37.33725),1
40.51834,-105.75572,2020-09-26,1948,POINT (-105.75572 40.51834),0
40.51755,-105.76037,2020-09-26,1948,POINT (-105.76037 40.51755),0
37.33564000000001,-119.07913,2020-09-26,1948,POINT (-119.07913 37.33564000000001),1
40.52169,-105.75673,2020-09-26,1948,POINT (-105.75673 40.52169),0
40.52089,-105.76133,2020-09-26,1948,POINT (-105.76133 40.52089),0
40.52009,-105.766,2020-09-26,1948,POINT (-105.766 40.52009),0
40.52425,-105.76221,2020-09-26,1948,POINT (-105.76221 40.52425),0
37.33439,-119.13055,2020-09-26,1948,POINT (-119.13055 37.33439),1
40.52761,-105.76306,2020-09-26,1948,POINT (-105.76306 40.52761),0
37.33673,-119.17045,2020-09-26,1948,POINT (-119.17045 37.33673),1
40.53946,-105.79634,2020-09-26,1948,POINT (-105.79634 40.53946),0
40.53864,-105.80104,2020-09-26,1948,POINT (-105.80104 40.53864),0
40.54679,-105.77413,2020-09-26,1948,POINT (-105.77413 40.54679),0
40.546,-105.77873999999998,2020-09-26,1948,POINT (-105.77874 40.546),0
40.59232,-105.63708,2020-09-26,1948,POINT (-105.63708 40.59232),0
40.59152,-105.64177,2020-09-26,1948,POINT (-105.64177 40.59152),0
40.5907,-105.64651,2020-09-26,1948,POINT (-105.64651 40.5907),0
40.58987,-105.65132,2020-09-26,1948,POINT (-105.65132 40.58987),0
40.59324,-105.65211,2020-09-26,1948,POINT (-105.65211 40.59324),0
40.59158,-105.66171,2020-09-26,1948,POINT (-105.66171 40.59158),0
37.34206,-119.07195,2020-09-26,1948,POINT (-119.07195 37.34206),1
37.34039,-119.07725,2020-09-26,1948,POINT (-119.07725 37.34039),1
40.5925,-105.67665,2020-09-26,1948,POINT (-105.67665 40.5925),0
40.59427,-105.68675,2020-09-26,1948,POINT (-105.68675 40.59427),0
40.59347,-105.69138999999998,2020-09-26,1948,POINT (-105.69139 40.59347),0
40.59586,-105.67749,2020-09-26,1948,POINT (-105.67749 40.59586),0
40.59267,-105.69602,2020-09-26,1948,POINT (-105.69602 40.59267),0
40.59681,-105.69233,2020-09-26,1948,POINT (-105.69233 40.59681),0
40.59601,-105.69701,2020-09-26,1948,POINT (-105.69701 40.59601),0
40.59842,-105.68301,2020-09-26,1948,POINT (-105.68301 40.59842),0
40.59762,-105.68765,2020-09-26,1948,POINT (-105.68765 40.59762),0
40.60018,-105.69314,2020-09-26,1948,POINT (-105.69314 40.60018),0
40.59937,-105.69781,2020-09-26,1948,POINT (-105.69781 40.59937),0
37.33875,-119.17574,2020-09-26,1948,POINT (-119.17574 37.33875),1
40.58215,-105.81767,2020-09-26,1948,POINT (-105.81767 40.58215),0
37.33925,-119.19756,2020-09-26,1948,POINT (-119.19756 37.33925),1
40.6165,-105.63895,2020-09-26,1948,POINT (-105.63895 40.6165),0
40.61572,-105.64351,2020-09-26,1948,POINT (-105.64351 40.61572),0
40.61493,-105.64807,2020-09-26,1948,POINT (-105.64807 40.61493),0
40.61011,-105.67614,2020-09-26,1948,POINT (-105.67614 40.61011),0
40.61903,-105.64462,2020-09-26,1948,POINT (-105.64462 40.61903),0
40.61981,-105.64005,2020-09-26,1948,POINT (-105.64005 40.61981),0
40.60459,-105.74889,2020-09-26,1948,POINT (-105.74889 40.60459),0
40.6054,-105.74416,2020-09-26,1948,POINT (-105.74416 40.6054),0
40.60376,-105.75367,2020-09-26,1948,POINT (-105.75367 40.60376),0
40.60872,-105.74526000000002,2020-09-26,1948,POINT (-105.74526 40.60872),0
40.60791,-105.74997,2020-09-26,1948,POINT (-105.74997 40.60791),0
40.61204,-105.74636,2020-09-26,1948,POINT (-105.74636 40.61204),0
40.61038,-105.79668,2020-09-26,1948,POINT (-105.79668 40.61038),0
40.62625,-105.76569,2020-09-26,1948,POINT (-105.76569 40.62625),0
40.63039000000001,-105.76202,2020-09-26,1948,POINT (-105.76202 40.63039000000001),0
40.63379000000001,-105.78312,2020-09-26,1948,POINT (-105.78312 40.63379000000001),0
40.64521,-105.73701,2020-09-26,1948,POINT (-105.73701 40.64521),0
40.63874000000001,-105.77468,2020-09-26,1948,POINT (-105.77468 40.63874000000001),0
40.64531,-105.75686,2020-09-26,1948,POINT (-105.75686 40.64531),0
40.66515,-105.72285,2020-09-26,1948,POINT (-105.72285 40.66515),0
40.65462,-105.80499,2020-09-26,1948,POINT (-105.80499 40.65462),0
40.65376,-105.81005,2020-09-26,1948,POINT (-105.81005 40.65376),0
40.65878,-105.80119,2020-09-26,1948,POINT (-105.80119 40.65878),0
40.65794,-105.80615,2020-09-26,1948,POINT (-105.80615 40.65794),0
40.65709,-105.81117,2020-09-26,1948,POINT (-105.81117 40.65709),0
40.70039000000001,-105.57761,2020-09-26,1948,POINT (-105.57761 40.70039000000001),0
40.6996,-105.58233,2020-09-26,1948,POINT (-105.58233 40.6996),0
40.70139,-105.57623,2020-09-26,1948,POINT (-105.57623 40.70139),0
40.70058,-105.58093999999998,2020-09-26,1948,POINT (-105.58094 40.70058),0
40.70311,-105.58655,2020-09-26,1948,POINT (-105.58655 40.70311),0
40.70391,-105.58186,2020-09-26,1948,POINT (-105.58186 40.70391),0
40.67171,-105.76874,2020-09-26,1948,POINT (-105.76874 40.67171),0
40.6587,-105.84368,2020-09-26,1948,POINT (-105.84368 40.6587),0
40.70727,-105.58273,2020-09-26,1948,POINT (-105.58273 40.70727),0
40.70646,-105.58745,2020-09-26,1948,POINT (-105.58745 40.70646),0
40.70566,-105.59207,2020-09-26,1948,POINT (-105.59207 40.70566),0
40.67499,-105.77001,2020-09-26,1948,POINT (-105.77001 40.67499),0
40.70822,-105.59759,2020-09-26,1948,POINT (-105.59759 40.70822),0
40.71062,-105.58356,2020-09-26,1948,POINT (-105.58356 40.71062),0
40.7098,-105.58833,2020-09-26,1948,POINT (-105.58833 40.7098),0
40.709,-105.59299,2020-09-26,1948,POINT (-105.59299 40.709),0
40.70744000000001,-105.60213,2020-09-26,1948,POINT (-105.60213 40.70744000000001),0
40.70666,-105.6067,2020-09-26,1948,POINT (-105.6067 40.70666),0
40.70586,-105.61133,2020-09-26,1948,POINT (-105.61133 40.70586),0
40.71397,-105.58443,2020-09-26,1948,POINT (-105.58443 40.71397),0
40.7148,-105.57961,2020-09-26,1948,POINT (-105.57961 40.7148),0
40.71315,-105.5892,2020-09-26,1948,POINT (-105.5892 40.71315),0
40.71234000000001,-105.59391,2020-09-26,1948,POINT (-105.59391 40.71234000000001),0
40.71155,-105.59853,2020-09-26,1948,POINT (-105.59853 40.71155),0
40.72138,-105.56157,2020-09-26,1948,POINT (-105.56157 40.72138),0
40.71815,-105.58046000000002,2020-09-26,1948,POINT (-105.58046 40.71815),0
40.72297,-105.5523,2020-09-26,1948,POINT (-105.5523 40.72297),0
40.72218,-105.55694,2020-09-26,1948,POINT (-105.55694 40.72218),0
40.72058,-105.56625,2020-09-26,1948,POINT (-105.56625 40.72058),0
40.71978,-105.57094,2020-09-26,1948,POINT (-105.57094 40.71978),0
40.71897,-105.57567,2020-09-26,1948,POINT (-105.57567 40.71897),0
40.71732,-105.5853,2020-09-26,1948,POINT (-105.5853 40.71732),0
40.7165,-105.59008,2020-09-26,1948,POINT (-105.59008 40.7165),0
40.7149,-105.59942,2020-09-26,1948,POINT (-105.59942 40.7149),0
40.71176,-105.61778,2020-09-26,1948,POINT (-105.61778 40.71176),0
40.69087,-105.73917,2020-09-26,1948,POINT (-105.73917 40.69087),0
40.72629000000001,-105.5533,2020-09-26,1948,POINT (-105.5533 40.72629000000001),0
40.7255,-105.5579,2020-09-26,1948,POINT (-105.5579 40.7255),0
40.72471,-105.56253,2020-09-26,1948,POINT (-105.56253 40.72471),0
40.72149,-105.58135,2020-09-26,1948,POINT (-105.58135 40.72149),0
40.72707,-105.54873,2020-09-26,1948,POINT (-105.54873 40.72707),0
40.72392,-105.56718,2020-09-26,1948,POINT (-105.56718 40.72392),0
40.72312,-105.57185,2020-09-26,1948,POINT (-105.57185 40.72312),0
40.72231,-105.57658,2020-09-26,1948,POINT (-105.57658 40.72231),0
40.72066,-105.58617,2020-09-26,1948,POINT (-105.58617 40.72066),0
40.71985,-105.59093,2020-09-26,1948,POINT (-105.59093 40.71985),0
40.71905,-105.5956,2020-09-26,1948,POINT (-105.5956 40.71905),0
40.71429000000001,-105.62341,2020-09-26,1948,POINT (-105.62341 40.71429000000001),0
40.69417,-105.74036,2020-09-26,1948,POINT (-105.74036 40.69417),0
40.69336,-105.74505,2020-09-26,1948,POINT (-105.74505 40.69336),0
40.72882,-105.55889,2020-09-26,1948,POINT (-105.55889 40.72882),0
40.72804,-105.56349,2020-09-26,1948,POINT (-105.56349 40.72804),0
40.72725,-105.56812,2020-09-26,1948,POINT (-105.56812 40.72725),0
40.71841,-105.61976,2020-09-26,1948,POINT (-105.61976 40.71841),0
40.73038,-105.54975,2020-09-26,1948,POINT (-105.54975 40.73038),0
40.72482,-105.58231,2020-09-26,1948,POINT (-105.58231 40.72482),0
40.724,-105.5871,2020-09-26,1948,POINT (-105.5871 40.724),0
40.7232,-105.59178,2020-09-26,1948,POINT (-105.59178 40.7232),0
40.7224,-105.59644,2020-09-26,1948,POINT (-105.59644 40.7224),0
40.71361,-105.64777,2020-09-26,1948,POINT (-105.64777 40.71361),0
40.69827,-105.73692,2020-09-26,1948,POINT (-105.73692 40.69827),0
40.69747,-105.74156,2020-09-26,1948,POINT (-105.74156 40.69747),0
40.73135,-105.56452,2020-09-26,1948,POINT (-105.56452 40.73135),0
40.72977,-105.57381,2020-09-26,1948,POINT (-105.57381 40.72977),0
40.7337,-105.55077,2020-09-26,1948,POINT (-105.55077 40.7337),0
40.72815,-105.58327,2020-09-26,1948,POINT (-105.58327 40.72815),0
40.71696,-105.64861,2020-09-26,1948,POINT (-105.64861 40.71696),0
40.70637,-105.71021,2020-09-26,1948,POINT (-105.71021 40.70637),0
40.70158,-105.73802,2020-09-26,1948,POINT (-105.73802 40.70158),0
40.73387,-105.57023,2020-09-26,1948,POINT (-105.57023 40.73387),0
40.73307,-105.57491,2020-09-26,1948,POINT (-105.57491 40.73307),0
40.73227,-105.57959,2020-09-26,1948,POINT (-105.57959 40.73227),0
40.73068,-105.58891,2020-09-26,1948,POINT (-105.58891 40.73068),0
40.7283,-105.60284,2020-09-26,1948,POINT (-105.60284 40.7283),0
40.72111,-105.64485,2020-09-26,1948,POINT (-105.64485 40.72111),0
40.73623,-105.55638,2020-09-26,1948,POINT (-105.55638 40.73623),0
40.73148,-105.58425,2020-09-26,1948,POINT (-105.58425 40.73148),0
40.71952,-105.65411,2020-09-26,1948,POINT (-105.65411 40.71952),0
40.70567,-105.73463,2020-09-26,1948,POINT (-105.73463 40.70567),0
40.70488,-105.73924,2020-09-26,1948,POINT (-105.73924 40.70488),0
40.73638,-105.57598,2020-09-26,1948,POINT (-105.57598 40.73638),0
40.734,-105.58989,2020-09-26,1948,POINT (-105.58989 40.734),0
40.72444,-105.64582,2020-09-26,1948,POINT (-105.64582 40.72444),0
40.72365,-105.65044,2020-09-26,1948,POINT (-105.65044 40.72365),0
40.72285,-105.65506,2020-09-26,1948,POINT (-105.65506 40.72285),0
40.72207,-105.65964,2020-09-26,1948,POINT (-105.65964 40.72207),0
40.73876,-105.56201,2020-09-26,1948,POINT (-105.56201 40.73876),0
40.73797,-105.56664,2020-09-26,1948,POINT (-105.56664 40.73797),0
40.73559,-105.58063,2020-09-26,1948,POINT (-105.58063 40.73559),0
40.7348,-105.58527,2020-09-26,1948,POINT (-105.58527 40.7348),0
40.72128,-105.66423,2020-09-26,1948,POINT (-105.66423 40.72128),0
40.7405,-105.5723,2020-09-26,1948,POINT (-105.5723 40.7405),0
40.73812,-105.58624,2020-09-26,1948,POINT (-105.58624 40.73812),0
40.73734,-105.59084,2020-09-26,1948,POINT (-105.59084 40.73734),0
40.72777,-105.64679,2020-09-26,1948,POINT (-105.64679 40.72777),0
40.72619,-105.65604,2020-09-26,1948,POINT (-105.65604 40.72619),0
40.74129,-105.56766,2020-09-26,1948,POINT (-105.56766 40.74129),0
40.73891,-105.58161,2020-09-26,1948,POINT (-105.58161 40.73891),0
40.73655,-105.59545,2020-09-26,1948,POINT (-105.59545 40.73655),0
40.7254,-105.66064,2020-09-26,1948,POINT (-105.66064 40.7254),0
40.72303,-105.67446,2020-09-26,1948,POINT (-105.67446 40.72303),0
40.72971,-105.67636,2020-09-26,1948,POINT (-105.67636 40.72971),0
40.72403,-105.70943,2020-09-26,1948,POINT (-105.70943 40.72403),0
40.73306,-105.67719,2020-09-26,1948,POINT (-105.67719 40.73306),0
40.7282,-105.70552,2020-09-26,1948,POINT (-105.70552 40.7282),0
40.72738,-105.71029,2020-09-26,1948,POINT (-105.71029 40.72738),0
40.73073,-105.71121,2020-09-26,1948,POINT (-105.71121 40.73073),0
40.72991,-105.716,2020-09-26,1948,POINT (-105.716 40.72991),0
40.75002,-105.6189,2020-09-26,1948,POINT (-105.6189 40.75002),0
40.74843,-105.6282,2020-09-26,1948,POINT (-105.6282 40.74843),0
40.75414,-105.61523,2020-09-26,1948,POINT (-105.61523 40.75414),0
40.75256,-105.62453,2020-09-26,1948,POINT (-105.62453 40.75256),0
40.75018,-105.63848,2020-09-26,1948,POINT (-105.63848 40.75018),0
40.75494000000001,-105.61057,2020-09-26,1948,POINT (-105.61057 40.75494000000001),0
40.75097,-105.63383,2020-09-26,1948,POINT (-105.63383 40.75097),0
40.74939000000001,-105.6431,2020-09-26,1948,POINT (-105.6431 40.74939000000001),0
40.74781,-105.65231,2020-09-26,1948,POINT (-105.65231 40.74781),0
40.74625,-105.66145,2020-09-26,1948,POINT (-105.66145 40.74625),0
37.43039,-119.45457,2020-09-26,1948,POINT (-119.45457 37.43039),1
40.75747,-105.61622,2020-09-26,1948,POINT (-105.61622 40.75747),0
40.75668,-105.62087,2020-09-26,1948,POINT (-105.62087 40.75668),0
40.75588,-105.62552,2020-09-26,1948,POINT (-105.62552 40.75588),0
40.75508,-105.63018,2020-09-26,1948,POINT (-105.63018 40.75508),0
40.75271,-105.64409,2020-09-26,1948,POINT (-105.64409 40.75271),0
40.75906,-105.6069,2020-09-26,1948,POINT (-105.6069 40.75906),0
40.75114,-105.65328,2020-09-26,1948,POINT (-105.65328 40.75114),0
40.74487,-105.68996,2020-09-26,1948,POINT (-105.68996 40.74487),0
40.76159000000001,-105.61256000000002,2020-09-26,1948,POINT (-105.61256 40.76159000000001),0
40.7608,-105.6172,2020-09-26,1948,POINT (-105.6172 40.7608),0
40.76001,-105.62184,2020-09-26,1948,POINT (-105.62184 40.76001),0
40.75921,-105.6265,2020-09-26,1948,POINT (-105.6265 40.75921),0
40.75842,-105.63116,2020-09-26,1948,POINT (-105.63116 40.75842),0
40.75447,-105.65426,2020-09-26,1948,POINT (-105.65426 40.75447),0
40.74097,-105.75362,2020-09-26,1948,POINT (-105.75362 40.74097),0
40.76333,-105.62283,2020-09-26,1948,POINT (-105.62283 40.76333),0
40.76254,-105.62749,2020-09-26,1948,POINT (-105.62749 40.76254),0
40.76175,-105.63213,2020-09-26,1948,POINT (-105.63213 40.76175),0
40.76096,-105.63676,2020-09-26,1948,POINT (-105.63676 40.76096),0
40.74663,-105.7206,2020-09-26,1948,POINT (-105.7206 40.74663),0
40.74261,-105.74403,2020-09-26,1948,POINT (-105.74403 40.74261),0
40.76665,-105.62383,2020-09-26,1948,POINT (-105.62383 40.76665),0
40.76587,-105.62847,2020-09-26,1948,POINT (-105.62847 40.76587),0
40.76507,-105.63312,2020-09-26,1948,POINT (-105.63312 40.76507),0
40.76428,-105.63775,2020-09-26,1948,POINT (-105.63775 40.76428),0
40.76349,-105.64239,2020-09-26,1948,POINT (-105.64239 40.76349),0
40.76191,-105.65165,2020-09-26,1948,POINT (-105.65165 40.76191),0
40.76112,-105.65628,2020-09-26,1948,POINT (-105.65628 40.76112),0
40.76033,-105.66088,2020-09-26,1948,POINT (-105.66088 40.76033),0
40.74514,-105.74971,2020-09-26,1948,POINT (-105.74971 40.74514),0
40.74432,-105.75454,2020-09-26,1948,POINT (-105.75454 40.74432),0
40.74348,-105.75943,2020-09-26,1948,POINT (-105.75943 40.74348),0
37.53603,-119.20983,2020-09-26,1948,POINT (-119.20983 37.53603),1
40.76919,-105.62946,2020-09-26,1948,POINT (-105.62946 40.76919),0
40.7676,-105.63876,2020-09-26,1948,POINT (-105.63876 40.7676),0
40.76524000000001,-105.65266,2020-09-26,1948,POINT (-105.65266 40.76524000000001),0
40.76445,-105.65727,2020-09-26,1948,POINT (-105.65727 40.76445),0
40.76366,-105.66188,2020-09-26,1948,POINT (-105.66188 40.76366),0
40.76998,-105.62482,2020-09-26,1948,POINT (-105.62482 40.76998),0
40.75497,-105.71271000000002,2020-09-26,1948,POINT (-105.71271 40.75497),0
40.75415,-105.71751,2020-09-26,1948,POINT (-105.71751 40.75415),0
40.77251,-105.63047,2020-09-26,1948,POINT (-105.63047 40.77251),0
40.76857,-105.65364,2020-09-26,1948,POINT (-105.65364 40.76857),0
40.75993,-105.70422,2020-09-26,1948,POINT (-105.70422 40.75993),0
40.75912,-105.70891,2020-09-26,1948,POINT (-105.70891 40.75912),0
40.77409,-105.62121,2020-09-26,1948,POINT (-105.62121 40.77409),0
40.77331,-105.62584,2020-09-26,1948,POINT (-105.62584 40.77331),0
40.75831,-105.71365,2020-09-26,1948,POINT (-105.71365 40.75831),0
40.77504,-105.63613,2020-09-26,1948,POINT (-105.63613 40.77504),0
40.77426,-105.64077,2020-09-26,1948,POINT (-105.64077 40.77426),0
40.77663,-105.62687,2020-09-26,1948,POINT (-105.62687 40.77663),0
40.77347,-105.6454,2020-09-26,1948,POINT (-105.6454 40.77347),0
40.76246,-105.70984,2020-09-26,1948,POINT (-105.70984 40.76246),0
40.76165,-105.71458,2020-09-26,1948,POINT (-105.71458 40.76165),0
37.52221,-119.32568,2020-09-26,1948,POINT (-119.32568 37.52221),1
37.51856,-119.33748,2020-09-26,1948,POINT (-119.33748 37.51856),1
40.77837,-105.63713,2020-09-26,1948,POINT (-105.63713 40.77837),0
37.54671,-119.31768,2020-09-26,1948,POINT (-119.31768 37.54671),1
37.53922,-119.21125,2020-09-26,1948,POINT (-119.21125 37.53922),1
37.51416,-119.33735,2020-09-26,1948,POINT (-119.33735 37.51416),1
37.52499,-119.32635,2020-09-26,1948,POINT (-119.32635 37.52499),1
37.54279,-119.31659,2020-09-26,1948,POINT (-119.31659 37.54279),1
41.09518,-106.0723,2020-09-26,1948,POINT (-106.0723 41.09518),0
41.09436,-106.07703,2020-09-26,1948,POINT (-106.07703 41.09436),0
41.10017,-106.06388,2020-09-26,1948,POINT (-106.06388 41.10017),0
