latitude,longitude,date,hour
33.52913,-109.09273,2020-09-26,0824
33.528,-109.07858999999999,2020-09-26,0824
33.5238,-109.08713,2020-09-26,0824
32.7605,-102.68575,2020-09-26,0824
31.59921,-96.18941,2020-09-26,0824
31.59553,-96.19037,2020-09-26,0824
31.06506,-93.56012,2020-09-26,0824
30.7497,-92.25014,2020-09-26,0824
30.48268,-91.18238000000001,2020-09-26,0824
30.4819,-91.1791,2020-09-26,0824
33.416129999999995,-110.8668,2020-09-26,0824
32.46555,-101.75362,2020-09-26,0824
33.41383,-110.86474,2020-09-26,0824
32.38868,-101.61291999999999,2020-09-26,0824
32.38807,-101.60876,2020-09-26,0824
32.38685,-101.60046,2020-09-26,0824
32.38474,-101.60944,2020-09-26,0824
31.70996,-97.59274,2020-09-26,0824
32.401270000000004,-102.10712,2020-09-26,0824
32.27737,-101.40844,2020-09-26,0824
30.3242,-91.24228000000001,2020-09-26,0824
30.32266,-91.23568,2020-09-26,0824
30.327709999999996,-91.28005,2020-09-26,0824
31.353440000000003,-96.16998000000001,2020-09-26,0824
31.34974,-96.17094,2020-09-26,0824
32.32073,-101.98656,2020-09-26,0824
32.63708,-104.45049,2020-09-26,0824
31.48222,-97.23911,2020-09-26,0824
30.066029999999998,-90.58864,2020-09-26,0824
31.78497,-99.09123000000001,2020-09-26,0824
30.003629999999998,-90.39777,2020-09-26,0824
32.228359999999995,-101.99879,2020-09-26,0824
32.22501,-101.99947,2020-09-26,0824
32.21257,-101.93713000000001,2020-09-26,0824
30.10675,-90.89803,2020-09-26,0824
30.07815,-90.9146,2020-09-26,0824
32.15501,-101.93064,2020-09-26,0824
32.13655,-102.13757,2020-09-26,0824
30.36607,-92.90525,2020-09-26,0824
32.2155,-103.52351,2020-09-26,0824
31.95935,-101.7541,2020-09-26,0824
32.21457,-103.71082,2020-09-26,0824
31.974190000000004,-102.04681,2020-09-26,0824
31.909609999999997,-101.77968,2020-09-26,0824
31.8593,-101.76427,2020-09-26,0824
32.10921,-103.67441,2020-09-26,0824
31.830540000000003,-101.68507,2020-09-26,0824
31.800209999999996,-102.00484,2020-09-26,0824
31.79686,-102.00549000000001,2020-09-26,0824
31.79825,-102.08673,2020-09-26,0824
31.960929999999998,-103.2564,2020-09-26,0824
31.74513,-101.72179,2020-09-26,0824
30.342109999999998,-94.06411999999999,2020-09-26,0824
31.96477,-103.85555,2020-09-26,0824
30.75907,-96.65165999999999,2020-09-26,0824
31.6116,-101.80738000000001,2020-09-26,0824
31.584609999999998,-101.79839,2020-09-26,0824
31.63823,-102.18887,2020-09-26,0824
31.938670000000002,-104.45903,2020-09-26,0824
31.87139,-103.99116,2020-09-26,0824
31.80854,-103.90009,2020-09-26,0824
30.05462,-93.74829,2020-09-26,0824
30.067559999999997,-94.07101,2020-09-26,0824
30.010009999999998,-93.96906,2020-09-26,0824
31.364859999999997,-101.77599000000001,2020-09-26,0824
31.365470000000002,-101.78007,2020-09-26,0824
31.36215,-101.78075,2020-09-26,0824
31.96701,-106.58315,2020-09-26,0824
31.657329999999998,-104.02750999999999,2020-09-26,0824
30.42949,-96.96059,2020-09-26,0824
29.834220000000002,-93.9626,2020-09-26,0824
31.44678,-103.52101,2020-09-26,0824
31.4771,-103.77821,2020-09-26,0824
31.47468,-103.75969,2020-09-26,0824
31.474079999999997,-103.75506999999999,2020-09-26,0824
29.757270000000002,-93.87868,2020-09-26,0824
31.384729999999998,-103.64694,2020-09-26,0824
31.368270000000003,-103.63123,2020-09-26,0824
29.868609999999997,-94.92612,2020-09-26,0824
31.2321,-103.39484,2020-09-26,0824
29.823729999999998,-95.24320999999999,2020-09-26,0824
29.747,-95.01433,2020-09-26,0824
29.74356,-94.99776,2020-09-26,0824
31.13808,-103.14488,2020-09-26,0824
31.139329999999998,-103.14223,2020-09-26,0824
29.745509999999996,-94.9995,2020-09-26,0824
29.74398,-95.01304,2020-09-26,0824
29.74147,-95.00058,2020-09-26,0824
29.72017,-95.20948,2020-09-26,0824
29.7123,-95.23291,2020-09-26,0824
29.61192,-95.02927,2020-09-26,0824
29.375429999999998,-94.92197,2020-09-26,0824
29.37479,-94.93999000000001,2020-09-26,0824
29.37047,-94.91882,2020-09-26,0824
29.368740000000003,-94.91032,2020-09-26,0824
29.68105,-98.18297,2020-09-26,0824
29.67407,-98.18456,2020-09-26,0824
29.5777,-98.0339,2020-09-26,0824
29.5742,-98.03472,2020-09-26,0824
29.338420000000003,-97.11254,2020-09-26,0824
29.004559999999998,-95.40276,2020-09-26,0824
29.91003,-100.41653000000001,2020-09-26,0824
29.066390000000002,-95.7519,2020-09-26,0824
28.980990000000002,-95.34914,2020-09-26,0824
28.97697,-95.3502,2020-09-26,0824
29.323420000000002,-97.25513000000001,2020-09-26,0824
27.79482,-90.64429,2020-09-26,0824
27.795790000000004,-90.64828,2020-09-26,0824
27.79543,-90.64673,2020-09-26,0824
27.79448,-90.64273,2020-09-26,0824
29.0695,-97.24029,2020-09-26,0824
29.10367,-97.70923,2020-09-26,0824
28.701259999999998,-96.53009,2020-09-26,0824
28.69953,-96.54176,2020-09-26,0824
30.49573,-109.6313,2020-09-26,0824
30.4952,-109.62511,2020-09-26,0824
30.49216,-109.63219,2020-09-26,0824
30.491590000000002,-109.62602,2020-09-26,0824
28.51401,-96.79566,2020-09-26,0824
28.679009999999998,-97.85369,2020-09-26,0824
46.42841,-116.97306999999999,2020-09-26,1006
46.46965,-120.35412,2020-09-26,1006
41.23721,-106.32352,2020-09-26,1006
41.23709,-106.34522,2020-09-26,1006
41.233270000000005,-106.33331000000001,2020-09-26,1006
41.23133,-106.32728999999999,2020-09-26,1006
41.23316,-106.35501000000001,2020-09-26,1006
41.231390000000005,-106.34952,2020-09-26,1006
41.225390000000004,-106.33086999999999,2020-09-26,1006
41.22331,-106.3244,2020-09-26,1006
41.22113,-106.31766,2020-09-26,1006
41.14082,-106.09156999999999,2020-09-26,1006
41.217259999999996,-106.32763999999999,2020-09-26,1006
41.138000000000005,-106.08288,2020-09-26,1006
41.162079999999996,-106.17908999999999,2020-09-26,1006
41.1601,-106.17298999999998,2020-09-26,1006
41.14447,-106.12487,2020-09-26,1006
41.14203,-106.11737,2020-09-26,1006
41.139559999999996,-106.10977,2020-09-26,1006
41.137170000000005,-106.10243999999999,2020-09-26,1006
41.13474,-106.09496999999999,2020-09-26,1006
41.13211,-106.08689,2020-09-26,1006
41.16405,-106.18516000000001,2020-09-26,1006
41.15791,-106.16623999999999,2020-09-26,1006
41.12925,-106.07808999999999,2020-09-26,1006
41.238,-106.32948,2020-09-26,1006
41.23612,-106.32352,2020-09-26,1006
41.23598,-106.3455,2020-09-26,1006
41.23222,-106.33357,2020-09-26,1006
41.23203,-106.35537,2020-09-26,1006
41.22429,-106.33086000000002,2020-09-26,1006
41.22225,-106.3244,2020-09-26,1006
41.2201,-106.3176,2020-09-26,1006
41.140859999999996,-106.09048,2020-09-26,1006
41.13807,-106.08173000000001,2020-09-26,1006
41.1618,-106.17863,2020-09-26,1006
41.15984,-106.17249,2020-09-26,1006
41.144420000000004,-106.12411000000002,2020-09-26,1006
41.137229999999995,-106.10161000000001,2020-09-26,1006
41.13483,-106.09406000000001,2020-09-26,1006
41.13219,-106.08578,2020-09-26,1006
41.163740000000004,-106.18473,2020-09-26,1006
41.15766,-106.16565,2020-09-26,1006
41.141999999999996,-106.11653000000001,2020-09-26,1006
41.13958,-106.10892,2020-09-26,1006
41.1294,-106.07704,2020-09-26,1006
41.15957,-106.19403999999999,2020-09-26,1006
41.15757,-106.18776000000001,2020-09-26,1006
41.15552,-106.18133999999999,2020-09-26,1006
41.15345,-106.17483999999999,2020-09-26,1006
41.15132,-106.16816999999999,2020-09-26,1006
41.14692,-106.15436000000001,2020-09-26,1006
41.14499,-106.14835,2020-09-26,1006
41.14305,-106.14227,2020-09-26,1006
41.14094,-106.13564,2020-09-26,1006
41.13854,-106.12813,2020-09-26,1006
41.13605,-106.12033000000001,2020-09-26,1006
41.13349,-106.11231000000001,2020-09-26,1006
41.13102,-106.10458,2020-09-26,1006
41.12862,-106.09706000000001,2020-09-26,1006
41.223420000000004,-106.39515,2020-09-26,1006
41.221709999999995,-106.38973,2020-09-26,1006
41.16169,-106.20068,2020-09-26,1006
41.14907,-106.16113,2020-09-26,1006
41.12605,-106.08905,2020-09-26,1006
41.123329999999996,-106.08051,2020-09-26,1006
41.16003,-106.21786000000002,2020-09-26,1006
41.15775,-106.21071,2020-09-26,1006
41.15553,-106.20374,2020-09-26,1006
41.15341,-106.19711000000001,2020-09-26,1006
41.15143,-106.19089,2020-09-26,1006
41.149390000000004,-106.18449,2020-09-26,1006
41.147290000000005,-106.17793,2020-09-26,1006
41.14287,-106.16408,2020-09-26,1006
41.14072,-106.15736000000001,2020-09-26,1006
41.13878,-106.15128,2020-09-26,1006
41.13686,-106.1453,2020-09-26,1006
41.13471,-106.13857,2020-09-26,1006
41.13214,-106.13051000000002,2020-09-26,1006
41.12963,-106.12267,2020-09-26,1006
41.21915,-106.40392,2020-09-26,1006
41.191309999999994,-106.31618,2020-09-26,1006
41.14515,-106.17123000000001,2020-09-26,1006
41.1272,-106.11506999999999,2020-09-26,1006
41.21293,-106.40659,2020-09-26,1006
41.15371,-106.22039,2020-09-26,1006
41.151509999999995,-106.21349,2020-09-26,1006
41.14954,-106.20732,2020-09-26,1006
41.14757,-106.20116999999999,2020-09-26,1006
41.14548,-106.19461000000001,2020-09-26,1006
41.14325,-106.18763999999999,2020-09-26,1006
41.141059999999996,-106.1808,2020-09-26,1006
41.13452,-106.16033,2020-09-26,1006
41.13256,-106.15421,2020-09-26,1006
41.13054,-106.14788999999999,2020-09-26,1006
41.1282,-106.1406,2020-09-26,1006
41.12575,-106.13292,2020-09-26,1006
41.12335,-106.12544,2020-09-26,1006
41.12092,-106.11786000000001,2020-09-26,1006
41.21097,-106.4004,2020-09-26,1006
41.13888,-106.17398999999999,2020-09-26,1006
41.13664,-106.16696,2020-09-26,1006
41.1185,-106.1103,2020-09-26,1006
41.15612,-106.25028999999999,2020-09-26,1006
41.15417,-106.24418,2020-09-26,1006
41.14743,-106.22306,2020-09-26,1006
41.14529,-106.21638,2020-09-26,1006
41.14343,-106.21056000000002,2020-09-26,1006
41.14151,-106.20454,2020-09-26,1006
41.1304,-106.16982,2020-09-26,1006
41.12829,-106.16323999999999,2020-09-26,1006
41.126290000000004,-106.15699,2020-09-26,1006
41.12415,-106.15031,2020-09-26,1006
41.12182,-106.14303999999998,2020-09-26,1006
41.11953,-106.1359,2020-09-26,1006
41.11724,-106.12874,2020-09-26,1006
41.2087,-106.4155,2020-09-26,1006
41.20675,-106.40933000000001,2020-09-26,1006
41.17709,-106.31606000000001,2020-09-26,1006
41.17499,-106.30946999999999,2020-09-26,1006
41.15825,-106.25695,2020-09-26,1006
41.139309999999995,-106.19765,2020-09-26,1006
41.136959999999995,-106.19031000000001,2020-09-26,1006
41.13477,-106.18346000000001,2020-09-26,1006
41.13263,-106.17676999999999,2020-09-26,1006
41.11487,-106.12135,2020-09-26,1006
41.1125,-106.11395,2020-09-26,1006
41.154709999999994,-106.26816000000001,2020-09-26,1006
41.15224,-106.26042,2020-09-26,1006
41.14992,-106.25317,2020-09-26,1006
41.14793,-106.24694,2020-09-26,1006
41.14598,-106.24083999999999,2020-09-26,1006
41.14378,-106.23396000000001,2020-09-26,1006
41.12426,-106.17296999999999,2020-09-26,1006
41.122170000000004,-106.16646000000001,2020-09-26,1006
41.12008,-106.15993,2020-09-26,1006
41.1179,-106.15316999999999,2020-09-26,1006
41.11573,-106.14638000000001,2020-09-26,1006
41.1112,-106.13229,2020-09-26,1006
41.20232,-106.41763,2020-09-26,1006
41.20057,-106.41211000000001,2020-09-26,1006
41.14131,-106.22622,2020-09-26,1006
41.139109999999995,-106.21936000000001,2020-09-26,1006
41.13727,-106.21359,2020-09-26,1006
41.13527,-106.20735,2020-09-26,1006
41.13297,-106.20016000000001,2020-09-26,1006
41.13063,-106.19287,2020-09-26,1006
41.12849,-106.18618000000001,2020-09-26,1006
41.12643,-106.17976000000002,2020-09-26,1006
41.108940000000004,-106.12523,2020-09-26,1006
41.10669,-106.1182,2020-09-26,1006
41.20021,-106.43316999999999,2020-09-26,1006
41.198190000000004,-106.42683000000001,2020-09-26,1006
41.143809999999995,-106.25632,2020-09-26,1006
41.1417,-106.24973,2020-09-26,1006
41.12251,-106.18983,2020-09-26,1006
41.12037,-106.18316999999999,2020-09-26,1006
41.11826,-106.17657,2020-09-26,1006
41.11612,-106.16991000000002,2020-09-26,1006
41.11396,-106.16318999999999,2020-09-26,1006
41.1118,-106.15648999999999,2020-09-26,1006
41.10969,-106.14988999999998,2020-09-26,1006
41.1075,-106.14308999999999,2020-09-26,1006
41.10525,-106.13609,2020-09-26,1006
41.146209999999996,-106.26385,2020-09-26,1006
41.13973,-106.24358000000001,2020-09-26,1006
41.12897,-106.21,2020-09-26,1006
41.12678,-106.20315,2020-09-26,1006
41.12466,-106.19656,2020-09-26,1006
41.10303,-106.12915,2020-09-26,1006
41.12279,-106.21298999999999,2020-09-26,1006
41.11882,-106.20063,2020-09-26,1006
41.1167,-106.19402,2020-09-26,1006
41.11453,-106.18727,2020-09-26,1006
41.112390000000005,-106.18059,2020-09-26,1006
41.110209999999995,-106.17383999999998,2020-09-26,1006
41.10803,-106.16703000000001,2020-09-26,1006
41.10586,-106.16027,2020-09-26,1006
41.10371,-106.15358,2020-09-26,1006
41.14032,-106.26768,2020-09-26,1006
41.137809999999995,-106.25986,2020-09-26,1006
41.12484,-106.21937,2020-09-26,1006
41.12082,-106.20683000000001,2020-09-26,1006
41.10153,-106.14681000000002,2020-09-26,1006
41.11878,-106.22275,2020-09-26,1006
41.11684,-106.21672,2020-09-26,1006
41.114940000000004,-106.2108,2020-09-26,1006
41.113009999999996,-106.20478,2020-09-26,1006
41.11091,-106.19827,2020-09-26,1006
41.108740000000004,-106.19151000000001,2020-09-26,1006
41.106559999999995,-106.18471000000001,2020-09-26,1006
41.10435,-106.17786000000001,2020-09-26,1006
41.1345,-106.27175,2020-09-26,1006
41.12295,-106.23575,2020-09-26,1006
41.12082,-106.22908999999999,2020-09-26,1006
41.10215,-106.171,2020-09-26,1006
41.11485,-106.23273999999999,2020-09-26,1006
41.11288,-106.22665,2020-09-26,1006
41.11099,-106.22075,2020-09-26,1006
41.10905,-106.21472,2020-09-26,1006
41.1071,-106.20863999999999,2020-09-26,1006
41.10508,-106.20236000000001,2020-09-26,1006
41.102909999999994,-106.19563000000001,2020-09-26,1006
41.13095,-106.28291000000002,2020-09-26,1006
41.11893,-106.24543999999999,2020-09-26,1006
41.116859999999996,-106.23899999999999,2020-09-26,1006
41.100640000000006,-106.1886,2020-09-26,1006
41.110820000000004,-106.24242,2020-09-26,1006
41.10897,-106.2367,2020-09-26,1006
41.10702,-106.23062,2020-09-26,1006
41.10505,-106.2245,2020-09-26,1006
41.10307,-106.21833000000001,2020-09-26,1006
41.10106,-106.2121,2020-09-26,1006
41.09902,-106.20576000000001,2020-09-26,1006
41.09687,-106.19908999999998,2020-09-26,1006
41.169909999999994,-106.42673,2020-09-26,1006
41.11535,-106.25648000000001,2020-09-26,1006
41.11293,-106.24898,2020-09-26,1006
41.10693,-106.25253000000001,2020-09-26,1006
41.104929999999996,-106.24632,2020-09-26,1006
41.10309,-106.24059,2020-09-26,1006
41.1011,-106.23443999999999,2020-09-26,1006
41.09903,-106.228,2020-09-26,1006
41.096959999999996,-106.22158,2020-09-26,1006
41.16368,-106.42933000000001,2020-09-26,1006
41.12117,-106.2968,2020-09-26,1006
41.111779999999996,-106.26758999999998,2020-09-26,1006
41.109320000000004,-106.25993999999999,2020-09-26,1006
41.09493,-106.21526999999999,2020-09-26,1006
41.10327,-106.26331,2020-09-26,1006
41.10098,-106.25622,2020-09-26,1006
41.09903,-106.25018,2020-09-26,1006
41.0971,-106.24416000000001,2020-09-26,1006
41.09505,-106.23781000000001,2020-09-26,1006
41.11724,-106.30671000000001,2020-09-26,1006
41.11063,-106.28617,2020-09-26,1006
41.10828,-106.27887,2020-09-26,1006
41.10588,-106.27143000000001,2020-09-26,1006
41.09302,-106.23153,2020-09-26,1006
41.10465,-106.28974,2020-09-26,1006
41.10232,-106.28249,2020-09-26,1006
41.09973,-106.27446,2020-09-26,1006
41.097159999999995,-106.26648999999999,2020-09-26,1006
41.095040000000004,-106.25993000000001,2020-09-26,1006
41.1069,-106.29672,2020-09-26,1006
41.098459999999996,-106.29266000000001,2020-09-26,1006
41.09615,-106.28549,2020-09-26,1006
41.09347,-106.27718,2020-09-26,1006
41.1029,-106.30641000000001,2020-09-26,1006
41.1007,-106.29958,2020-09-26,1006
41.09639,-106.3083,2020-09-26,1006
41.09422,-106.3016,2020-09-26,1006
41.09203,-106.2948,2020-09-26,1006
41.13433,-106.42608999999999,2020-09-26,1006
41.1322,-106.41943,2020-09-26,1006
41.11258,-106.35848999999999,2020-09-26,1006
41.09843,-106.31464,2020-09-26,1006
41.08983,-106.28801999999999,2020-09-26,1006
41.091609999999996,-106.31558000000001,2020-09-26,1006
41.08944,-106.30883999999999,2020-09-26,1006
41.128009999999996,-106.42841999999999,2020-09-26,1006
41.12593,-106.42197,2020-09-26,1006
41.0959,-106.32883999999999,2020-09-26,1006
41.09377,-106.32224,2020-09-26,1006
41.08735,-106.30238999999999,2020-09-26,1006
41.11487,-106.23148,2020-09-26,1006
41.11295,-106.22542,2020-09-26,1006
41.11108,-106.21947,2020-09-26,1006
41.10917,-106.21341000000001,2020-09-26,1006
41.10723,-106.20731,2020-09-26,1006
41.10522,-106.20093,2020-09-26,1006
41.10307,-106.1941,2020-09-26,1006
41.13067,-106.28165,2020-09-26,1006
41.12826,-106.27398000000001,2020-09-26,1006
41.12112,-106.25131,2020-09-26,1006
41.11887,-106.24416000000001,2020-09-26,1006
41.116859999999996,-106.23777,2020-09-26,1006
41.10083,-106.18701999999999,2020-09-26,1006
41.11084,-106.24128999999999,2020-09-26,1006
41.108999999999995,-106.23546999999999,2020-09-26,1006
41.10707,-106.22936999999999,2020-09-26,1006
41.105140000000006,-106.22323999999999,2020-09-26,1006
41.103190000000005,-106.21706,2020-09-26,1006
41.101209999999995,-106.21082,2020-09-26,1006
41.09919,-106.20441000000001,2020-09-26,1006
41.09704,-106.19762,2020-09-26,1006
41.16898,-106.4261,2020-09-26,1006
41.126870000000004,-106.29213999999999,2020-09-26,1006
41.124559999999995,-106.28481000000001,2020-09-26,1006
41.119820000000004,-106.26973999999998,2020-09-26,1006
41.11757,-106.26263,2020-09-26,1006
41.1152,-106.25511000000002,2020-09-26,1006
41.112840000000006,-106.24761000000001,2020-09-26,1006
41.10689,-106.25133999999998,2020-09-26,1006
41.10496,-106.2452,2020-09-26,1006
41.10314,-106.23947,2020-09-26,1006
41.10116,-106.23321000000001,2020-09-26,1006
41.09912,-106.22675,2020-09-26,1006
41.09708,-106.22031000000001,2020-09-26,1006
41.095079999999996,-106.214,2020-09-26,1006
41.1249,-106.30843,2020-09-26,1006
41.12294,-106.30221999999999,2020-09-26,1006
41.1209,-106.29574,2020-09-26,1006
41.11865,-106.28861,2020-09-26,1006
41.11391,-106.27356999999999,2020-09-26,1006
41.11162,-106.26631,2020-09-26,1006
41.10918,-106.25858999999998,2020-09-26,1006
41.10314,-106.26199,2020-09-26,1006
41.10095,-106.25506000000001,2020-09-26,1006
41.09905,-106.24905,2020-09-26,1006
41.09713,-106.24298,2020-09-26,1006
41.0951,-106.2366,2020-09-26,1006
41.11695,-106.30575,2020-09-26,1006
41.1104,-106.28499,2020-09-26,1006
41.108090000000004,-106.27766000000001,2020-09-26,1006
41.10569,-106.27008000000001,2020-09-26,1006
41.093109999999996,-106.2303,2020-09-26,1006
41.10212,-106.2813,2020-09-26,1006
41.09955,-106.27313999999998,2020-09-26,1006
41.09707,-106.26529,2020-09-26,1006
41.095040000000004,-106.25889,2020-09-26,1006
41.10883,-106.30251000000001,2020-09-26,1006
41.10667,-106.29567,2020-09-26,1006
41.104440000000004,-106.28863,2020-09-26,1006
41.10048,-106.29856000000001,2020-09-26,1006
41.098290000000006,-106.29165,2020-09-26,1006
41.09595,-106.28426999999999,2020-09-26,1006
41.09332,-106.27592,2020-09-26,1006
41.10265,-106.30545,2020-09-26,1006
41.09101,-106.26867,2020-09-26,1006
41.09616,-106.3074,2020-09-26,1006
41.09403,-106.30063999999999,2020-09-26,1006
41.091879999999996,-106.29385,2020-09-26,1006
41.1335,-106.42543,2020-09-26,1006
41.11213,-106.3578,2020-09-26,1006
41.09818,-106.31376999999999,2020-09-26,1006
41.08967,-106.2869,2020-09-26,1006
41.09138,-106.3147,2020-09-26,1006
41.089240000000004,-106.30798,2020-09-26,1006
41.12727,-106.42806999999999,2020-09-26,1006
41.0956,-106.32803,2020-09-26,1006
41.0935,-106.32137,2020-09-26,1006
41.08721,-106.30156000000001,2020-09-26,1006
41.0916,-106.33778000000001,2020-09-26,1006
41.11039,-106.39708,2020-09-26,1006
41.10873,-106.39185,2020-09-26,1006
41.10686,-106.38593,2020-09-26,1006
41.10221,-106.37125,2020-09-26,1006
41.1001,-106.36458999999999,2020-09-26,1006
41.097840000000005,-106.35745,2020-09-26,1006
41.09553,-106.35015,2020-09-26,1006
41.093509999999995,-106.3438,2020-09-26,1006
41.08935,-106.33068999999999,2020-09-26,1006
41.1074,-106.40997,2020-09-26,1006
41.103,-106.39608999999999,2020-09-26,1006
41.09916,-106.38399,2020-09-26,1006
41.09703,-106.3773,2020-09-26,1006
41.09487,-106.37046000000001,2020-09-26,1006
41.09261,-106.36335,2020-09-26,1006
41.09037,-106.35628999999999,2020-09-26,1006
41.08821,-106.34948,2020-09-26,1006
41.08598,-106.34245,2020-09-26,1006
41.083729999999996,-106.33537,2020-09-26,1006
41.10588,-106.40518,2020-09-26,1006
41.10447,-106.40073000000001,2020-09-26,1006
41.101209999999995,-106.39046,2020-09-26,1006
40.76808,-105.63058999999998,2020-09-26,1006
40.76545,-105.62263,2020-09-26,1006
40.76475,-105.64293,2020-09-26,1006
40.7674,-105.65095,2020-09-26,1006
40.76209,-105.6349,2020-09-26,1006
40.759409999999995,-105.62681,2020-09-26,1006
40.76155,-105.65565,2020-09-26,1006
40.75333,-105.63087,2020-09-26,1006
40.75074,-105.62305,2020-09-26,1006
40.764379999999996,-105.6642,2020-09-26,1006
40.75882,-105.64741000000001,2020-09-26,1006
40.756,-105.63893,2020-09-26,1006
40.77145,-105.63067,2020-09-26,1006
40.76885,-105.62265,2020-09-26,1006
40.76802,-105.64291000000001,2020-09-26,1006
40.76548,-105.63508,2020-09-26,1006
40.76287,-105.62706000000001,2020-09-26,1006
40.760329999999996,-105.61922,2020-09-26,1006
40.76487,-105.65593999999999,2020-09-26,1006
40.7622,-105.64775,2020-09-26,1006
40.75424,-105.62328000000001,2020-09-26,1006
40.767790000000005,-105.66495,2020-09-26,1006
40.75952,-105.63946999999999,2020-09-26,1006
40.756809999999994,-105.63117,2020-09-26,1006
40.75909,-105.66091999999999,2020-09-26,1006
40.75078,-105.63541000000001,2020-09-26,1006
40.7482,-105.62747,2020-09-26,1006
40.76185,-105.66941000000001,2020-09-26,1006
40.75636,-105.65253,2020-09-26,1006
40.753479999999996,-105.64368,2020-09-26,1006
40.7476,-105.64835,2020-09-26,1006
40.73451,-105.60821999999999,2020-09-26,1006
40.75934,-105.68441999999999,2020-09-26,1006
40.756240000000005,-105.67488,2020-09-26,1006
40.75058,-105.65753000000001,2020-09-26,1006
40.7448,-105.63976000000001,2020-09-26,1006
40.74216,-105.63167,2020-09-26,1006
40.73721,-105.61648999999998,2020-09-26,1006
40.731629999999996,-105.59938999999999,2020-09-26,1006
40.73095,-105.62003,2020-09-26,1006
40.727940000000004,-105.61081999999999,2020-09-26,1006
40.72488,-105.60146,2020-09-26,1006
40.75407,-105.69093000000001,2020-09-26,1006
40.733470000000004,-105.62775,2020-09-26,1006
40.75479,-105.71576,2020-09-26,1006
40.7295,-105.63828000000001,2020-09-26,1006
40.7207,-105.61137,2020-09-26,1006
40.74539,-105.68693999999999,2020-09-26,1006
40.74238,-105.67773000000001,2020-09-26,1006
40.72692,-105.63037,2020-09-26,1006
40.72388,-105.62109,2020-09-26,1006
40.717940000000006,-105.60293999999999,2020-09-26,1006
40.72849,-105.65784,2020-09-26,1006
40.723079999999996,-105.6413,2020-09-26,1006
40.7174,-105.62393999999999,2020-09-26,1006
40.71485,-105.61617,2020-09-26,1006
40.73174,-105.66776000000002,2020-09-26,1006
40.72568,-105.64925,2020-09-26,1006
40.72017,-105.63241000000001,2020-09-26,1006
40.71172,-105.60659,2020-09-26,1006
40.70827,-105.59607,2020-09-26,1006
40.70517,-105.58662,2020-09-26,1006
40.702529999999996,-105.57856000000001,2020-09-26,1006
40.725570000000005,-105.67155,2020-09-26,1006
40.72273,-105.66288,2020-09-26,1006
40.71966,-105.65348999999999,2020-09-26,1006
40.71645,-105.6437,2020-09-26,1006
40.71379,-105.63557,2020-09-26,1006
40.708220000000004,-105.61859,2020-09-26,1006
40.70559,-105.61057,2020-09-26,1006
40.7286,-105.68081000000001,2020-09-26,1006
40.70205,-105.59976,2020-09-26,1006
40.69863,-105.58933999999999,2020-09-26,1006
40.73175,-105.71302,2020-09-26,1006
40.713570000000004,-105.65753000000001,2020-09-26,1006
40.70903,-105.64365,2020-09-26,1006
40.705659999999995,-105.63338,2020-09-26,1006
40.70312,-105.62565,2020-09-26,1006
40.6978,-105.60947,2020-09-26,1006
40.73387,-105.71949,2020-09-26,1006
40.722409999999996,-105.6845,2020-09-26,1006
40.71932,-105.67506000000002,2020-09-26,1006
40.71645,-105.6663,2020-09-26,1006
40.69497,-105.60085,2020-09-26,1006
40.692890000000006,-105.59451000000001,2020-09-26,1006
40.6993,-105.63663000000001,2020-09-26,1006
40.696659999999994,-105.62858,2020-09-26,1006
40.73979,-105.76012,2020-09-26,1006
40.714890000000004,-105.68413999999999,2020-09-26,1006
40.711690000000004,-105.67438999999999,2020-09-26,1006
40.708940000000005,-105.666,2020-09-26,1006
40.70478,-105.65331,2020-09-26,1006
40.70176,-105.64411000000001,2020-09-26,1006
40.694179999999996,-105.62105,2020-09-26,1006
40.692040000000006,-105.61453999999999,2020-09-26,1006
40.68979,-105.60771000000001,2020-09-26,1006
40.68758,-105.60098,2020-09-26,1006
40.71277,-105.70021000000001,2020-09-26,1006
40.70386,-105.67307,2020-09-26,1006
40.7011,-105.66467,2020-09-26,1006
40.69829,-105.65613,2020-09-26,1006
40.693529999999996,-105.64166999999999,2020-09-26,1006
40.69122,-105.63463999999999,2020-09-26,1006
40.68893,-105.62767,2020-09-26,1006
40.687059999999995,-105.62201,2020-09-26,1006
40.624520000000004,-105.43271999999999,2020-09-26,1006
40.69663,-105.67363999999999,2020-09-26,1006
40.69441,-105.66686999999999,2020-09-26,1006
40.62127,-105.44556000000001,2020-09-26,1006
40.61939,-105.4399,2020-09-26,1006
40.61379,-105.44565,2020-09-26,1006
40.702890000000004,-105.73763000000001,2020-09-26,1006
40.70027,-105.72968999999999,2020-09-26,1006
40.69748,-105.74366,2020-09-26,1006
40.695409999999995,-105.73738999999999,2020-09-26,1006
40.71017,-105.68003,2020-09-26,1006
40.70695,-105.67003999999999,2020-09-26,1006
40.70395,-105.6607,2020-09-26,1006
40.70077,-105.65083,2020-09-26,1006
40.69828,-105.6431,2020-09-26,1006
40.69596,-105.63593,2020-09-26,1006
40.69344,-105.62812,2020-09-26,1006
40.6913,-105.62151000000001,2020-09-26,1006
40.68925,-105.61516999999999,2020-09-26,1006
40.711,-105.7055,2020-09-26,1006
40.699529999999996,-105.6699,2020-09-26,1006
40.69709,-105.66235,2020-09-26,1006
40.68793,-105.63403000000001,2020-09-26,1006
