latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.13451,-106.36118,298,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281,1.3,N
41.12532,-106.31399,305.8,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.6,2.3,N
41.1233,-106.30363,310.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.6,2.2,N
41.12229,-106.29845,317.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.2,2.2,N
41.12126,-106.29317,310.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.4,2.8,N
41.11915,-106.28238,316.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.9,4.6,N
41.11495,-106.26093,313.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.4,2.3,N
41.11283,-106.25013,312.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.4,7,N
41.10159,-106.19271,300.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.2,27.8,N
41.11982,-106.30485,321,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.9,2.2,N
41.11251,-106.26749,320.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.1,2.8,N
41.1104,-106.2567,324.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.8,2.3,N
41.10934,-106.25132,338.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.5,7,N
41.10831,-106.24606,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,295.9,7,N
41.10731,-106.24094,348.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,294,11.6,N
41.10631,-106.23581,350.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,296.6,11.6,N
41.10529,-106.2306,355.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,303,145.8,N
41.10427,-106.22538,349.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,318.2,145.8,N
41.10324,-106.22016,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,347,202.6,N
41.10223,-106.21497,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,363.7,202.6,N
41.1012,-106.20976,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,360,217.7,N
41.10018,-106.20452,347.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,309.9,217.7,N
41.09914,-106.19923,347.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,295.7,27.8,N
41.11881,-106.29963,314.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.8,2.2,N
41.11673,-106.28902,310,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.4,2.8,N
41.11356,-106.27285,308.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.7,2.8,N
41.11146,-106.26211,313.2,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.7,2.3,N
41.09809,-106.19389,299.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.4,27.8,N
41.12524,-106.3091,320.8,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.8,2.4,N
41.11505,-106.25572,320.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.9,2.7,N
41.11299,-106.24493,334.2,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.6,8.1,N
41.112,-106.23975,331.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.7,8.1,N
41.111,-106.23458,353.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,294.3,29.6,N
41.11001,-106.2294,354.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,302.7,29.6,N
41.10902,-106.22422,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,352.5,195.2,N
41.10802,-106.21905,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,338,195.2,N
41.10703,-106.21385,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,326.6,296.3,N
41.10603,-106.20866,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,356.2,296.3,N
41.10503,-106.20341,331.2,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,318.1,82.2,N
41.10402,-106.19813,352.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,292.2,82.2,N
41.13524,-106.36159,315.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.7,2,N
41.12622,-106.31428,310.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.9,1.7,N
41.12425,-106.30392,313.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.2,2.4,N
41.12326,-106.29873,313.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.1,1.9,N
41.12225,-106.29346,309.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.2,1.9,N
41.12019,-106.28265,310.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.6,2.1,N
41.11609,-106.26114,307.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.7,2.3,N
41.11401,-106.25029,316.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285,2.7,N
41.10299,-106.19278,309.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.8,4.6,N
41.10196,-106.18742,298.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.9,4.6,N
41.11978,-106.29992,321.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.4,1.9,N
41.11053,-106.25149,326.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.7,2.7,N
41.10951,-106.24619,354,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,292.8,8.1,N
41.10852,-106.24103,350.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,293.3,8.1,N
41.10754,-106.23589,348.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,293.7,29.6,N
41.10654,-106.23068,354.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,300.5,29.6,N
41.10554,-106.22548,331.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,323.1,195.2,N
41.10454,-106.22028,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,334.3,195.2,N
41.10354,-106.21507,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,366.5,296.3,N
41.10254,-106.20986,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,367.5,296.3,N
41.10153,-106.20463,345.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,312.5,82.2,N
41.10052,-106.19932,343.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,305.6,82.2,N
41.12077,-106.30514,315.8,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.9,2.4,N
41.11877,-106.29465,307.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.9,1.9,N
41.11774,-106.28929,307.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.7,2.1,N
41.11671,-106.28387,313.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.7,2.1,N
41.11363,-106.26771,313.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.1,2.3,N
41.11259,-106.26234,318,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.6,2.3,N
41.11156,-106.2569,313.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.7,2.7,N
41.09949,-106.19398,314.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.2,4.6,N
41.11117,-106.27431,329.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.1,3.9,N
41.11014,-106.26892,338.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,291.5,4.6,N
41.10806,-106.25805,346.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,294.2,7.5,N
41.10703,-106.25267,349.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,293.3,7.5,N
41.10603,-106.24742,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,298.1,13.8,N
41.10505,-106.24231,351.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,298.1,13.8,N
41.10405,-106.23717,354.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,300.2,25.2,N
41.10306,-106.23196,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,308,25.2,N
41.10205,-106.2267,350.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,326.4,52,N
41.10104,-106.22147,351.2,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,320.3,52,N
41.10004,-106.21625,342.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,332.7,42,N
41.09904,-106.21103,342.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,323.8,42,N
41.09803,-106.2058,341.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,284,11.5,N
41.09702,-106.20051,342.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.9,11.5,N
41.11829,-106.31155,311.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.6,2.3,N
41.11729,-106.30633,313.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.5,2.3,N
41.1122,-106.27969,314.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.1,3.9,N
41.1091,-106.26349,316.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.8,4.6,N
41.10872,-106.28094,329.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,289.6,3.9,N
41.10769,-106.27555,335.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,290.3,3.9,N
41.10666,-106.27013,325.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,288.5,4.6,N
41.10561,-106.26465,343.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,294,4.6,N
41.10456,-106.25919,344.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,293.2,7.5,N
41.10353,-106.25382,332.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,290,7.5,N
41.10255,-106.24868,352.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,297.5,13.8,N
41.10156,-106.24354,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,304.4,13.8,N
41.10057,-106.23838,355.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,308.4,25.2,N
41.09956,-106.23314,354.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,312.9,25.2,N
41.09855,-106.22789,351,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,318.4,52,N
41.09755,-106.22264,347.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,321.9,52,N
41.09654,-106.21741,341.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,288.4,42,N
41.11679,-106.3231,312.7,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.5,2.3,N
41.10975,-106.28632,318.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.8,5.5,N
41.09554,-106.21219,301.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,280.3,42,N
41.13194,-106.42187,341.7,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,286,9.6,N
41.10831,-106.29816,325.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.9,3.8,N
41.10729,-106.29284,332.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.3,6.8,N
41.10627,-106.28751,329,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,288.3,6.8,N
41.10524,-106.28217,336.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,288.3,24,N
41.10421,-106.27679,339,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,291.6,24,N
41.10317,-106.27131,354.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,302.7,44.6,N
41.10211,-106.26581,353.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,304.6,44.6,N
41.10107,-106.26039,351.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,311.1,63.5,N
41.10006,-106.25513,349.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,309.9,63.5,N
41.09907,-106.24996,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,303.3,26,N
41.09808,-106.24478,355.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,310.2,26,N
41.09707,-106.23956,355.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,307.8,34.4,N
41.09607,-106.23432,349.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,300.8,34.4,N
41.09506,-106.2291,341.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.3,10.7,N
41.12414,-106.38095,298.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,280,0.8,N
41.12314,-106.37571,299.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,280.4,1.2,N
41.12845,-106.42294,355,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.7,9.6,N
41.10481,-106.2993,334.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.1,3.8,N
41.10379,-106.29398,349.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,294.2,6.8,N
41.10278,-106.28867,347.9,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,295.3,6.8,N
41.10175,-106.28332,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,297.6,24,N
41.10071,-106.27789,348.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,315,24,N
41.09966,-106.27239,343.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,323.8,44.6,N
41.09861,-106.26693,352.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,305.9,44.6,N
41.09758,-106.26157,329,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,321.2,63.5,N
41.09659,-106.25641,332.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.3,63.5,N
41.11963,-106.37671,303.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.3,1.2,N
41.1167,-106.36137,299.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281,1,N
41.11573,-106.35629,303.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.5,1.6,N
41.10583,-106.3046,317.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.6,3.8,N
41.10232,-106.30566,324.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.7,7.7,N
41.10131,-106.3004,338.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,289.2,7.7,N
41.1003,-106.29509,347.7,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,297,84.3,N
41.09928,-106.2898,349.1,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,312.7,84.3,N
41.09825,-106.28444,343.2,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,311.5,65.1,N
41.0972,-106.27898,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,338.3,65.1,N
41.11319,-106.36237,318.7,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,286,2.7,N
41.11222,-106.35733,314.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,285.3,2.3,N
41.10333,-106.31091,305.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.2,1.6,N
41.09511,-106.26804,312.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.6,47.9,N
41.0941,-106.26279,301.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.3,2.2,N
41.09981,-106.31189,321.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.3,1.6,N
41.09881,-106.3067,345.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,292.4,7.7,N
41.09781,-106.30146,367,0.46,0.39,2020-09-26,0912,1,high,2.0NRT,295.4,7.7,N
41.09679,-106.29619,331.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,330.4,84.3,N
41.09578,-106.2909,335.4,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,326.3,84.3,N
41.09475,-106.28556,341.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.2,65.1,N
41.11954,-106.41499,296.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.9,1.3,N
41.10081,-106.31711,302.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.4,1.6,N
41.0937,-106.28005,300.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,281,65.1,N
41.09264,-106.27457,299.3,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,281,47.9,N
41.09628,-106.31283,356,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,300.3,15.2,N
41.09528,-106.30766,356.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,307.9,32,N
41.09428,-106.30244,354.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,315.1,32,N
41.09327,-106.29717,348.2,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,316.1,21.5,N
41.09226,-106.29193,350.5,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,292.2,21.5,N
41.1072,-106.36979,318.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.1,3.2,N
41.09827,-106.3232,304.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.8,3.7,N
41.09727,-106.31799,317.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.5,15.2,N
41.11159,-106.41206,322.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281.1,3.3,N
41.11064,-106.4071,326.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.7,3.3,N
41.10878,-106.39741,334.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.6,2.9,N
41.10783,-106.39245,337.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,290.2,3,N
41.09473,-106.32411,349.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,291.9,3.7,N
41.09373,-106.3189,367,0.45,0.39,2020-09-26,0912,1,high,2.0NRT,298.5,15.2,N
41.09274,-106.31371,355.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,306.1,15.2,N
41.09174,-106.3085,351.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,308,32,N
41.09073,-106.30329,353.6,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,300.1,32,N
41.10971,-106.40225,297.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283,2.9,N
41.10685,-106.38734,299.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.5,3,N
41.10583,-106.38198,301.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283,1.4,N
41.09775,-106.3398,307.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.6,0.7,N
41.09675,-106.33462,301.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.5,0.7,N
41.09573,-106.32932,305.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.4,3.7,N
41.08973,-106.2981,315.8,0.46,0.39,2020-09-26,0912,1,nominal,2.0NRT,283,21.5,N
41.10717,-106.40828,339.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.7,4.7,N
41.10625,-106.40347,337.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,286,6.3,N
41.10533,-106.3987,338,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.6,6.3,N
41.10439,-106.39381,356.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,288.1,10.5,N
41.10341,-106.38869,348.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,287.7,10.5,N
41.1024,-106.38341,353.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,299.5,36.7,N
41.10137,-106.37802,334.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,292.3,36.7,N
41.10034,-106.37267,324.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,289.1,64.3,N
41.09933,-106.36737,327.7,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.7,64.3,N
41.0983,-106.36204,351.3,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,291.9,62.6,N
41.09727,-106.35664,346,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,290.6,62.6,N
41.09325,-106.3357,344.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,288.6,9.1,N
41.09224,-106.33041,332.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,286.3,6.1,N
41.09122,-106.32511,334.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,284.8,6.1,N
41.10812,-106.41325,310.5,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,278.2,4.7,N
41.09624,-106.35126,304.1,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.5,7.6,N
41.09895,-106.3847,334.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,291.9,36.7,N
41.09794,-106.37943,338.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,320.9,36.7,N
41.09693,-106.37417,367,0.45,0.39,2020-09-26,0912,1,high,2.0NRT,342.6,64.3,N
41.0959,-106.36883,340,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,312.7,64.3,N
41.09488,-106.36348,367,0.45,0.39,2020-09-26,0912,1,high,2.0NRT,346.4,62.6,N
41.09384,-106.35806,331.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,323.5,62.6,N
41.09281,-106.35271,340.2,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,294.8,7.6,N
41.09179,-106.3474,352.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,292.7,7.6,N
41.08977,-106.33691,342.7,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,289.5,9.1,N
41.09079,-106.34218,315.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,283.3,9.1,N
41.09041,-106.35952,332.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,290.4,15.7,N
41.08939,-106.3542,334.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,293.6,55.1,N
41.08837,-106.34888,348.8,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,315.7,55.1,N
41.08734,-106.34355,367,0.45,0.39,2020-09-26,0912,1,high,2.0NRT,326.7,118.5,N
41.08632,-106.33821,328.8,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,322.9,118.5,N
41.09347,-106.37544,299.7,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,281,1.5,N
41.09143,-106.36485,314.8,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,280.8,15.7,N
41.08529,-106.33284,302.4,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,282.3,3.8,N
41.08491,-106.35018,296.9,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,279.6,55.1,N
41.08389,-106.34485,305.6,0.45,0.39,2020-09-26,0912,1,nominal,2.0NRT,280.7,118.5,N
40.77099,-105.62701,329.3,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,283.5,4.5,N
40.76857,-105.63401,327.8,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,285.3,2.8,N
40.76741,-105.62832,328.2,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,285.9,2.7,N
40.76731,-105.64673,321.9,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,283.4,2.2,N
40.76616,-105.64104,320.2,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,284.7,2.8,N
40.765,-105.63535,309.1,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.7,2.8,N
40.76384,-105.62962,311,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.6,2.7,N
40.76268,-105.62392,307.9,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280.9,2.7,N
40.77187,-105.62795,319.3,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.9,3,N
40.7683,-105.6293,335.2,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,287.4,3,N
40.76943,-105.63498,313.7,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,283.2,3,N
40.76698,-105.64204,321.3,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,283.8,4.1,N
40.76586,-105.63634,316.1,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.9,2.8,N
40.76472,-105.63061,311.9,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.9,2.8,N
40.76359,-105.62489,311.9,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.1,3.4,N
40.76685,-105.66077,343.3,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,286.2,4.8,N
40.76456,-105.64916,337.2,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,284.1,4.1,N
40.76342,-105.64343,324.8,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.2,4.1,N
40.76569,-105.65492,319.8,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,285,4.8,N
40.76213,-105.65627,337.2,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,283.9,3.7,N
40.76099,-105.65052,310.4,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.8,3.2,N
40.75871,-105.63897,308.9,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282,1.8,N
40.75756,-105.63321,305.6,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280.7,1.8,N
40.7553,-105.6218,308.7,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,278.6,3.1,N
40.75972,-105.66346,323.5,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.2,3.7,N
40.75285,-105.62878,330.5,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.8,3.1,N
40.76087,-105.66927,310.8,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,282.9,2.2,N
40.75858,-105.65769,309.4,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,281,3.7,N
40.75627,-105.64606,317.5,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,281,3.2,N
40.75172,-105.62309,316.2,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280.6,3.1,N
40.75502,-105.65913,323.4,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280.5,2.5,N
40.74928,-105.6301,347.7,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,285.6,6.6,N
40.75732,-105.67068,312.6,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280,2.5,N
40.75617,-105.6649,316.6,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280.6,2.5,N
40.75387,-105.65328,317.4,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,280.2,1.9,N
40.7527,-105.64738,307.8,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,277.8,1.9,N
40.7504,-105.63582,315.1,0.49,0.4,2020-09-26,0912,1,nominal,2.0NRT,279.9,2.5,N
