latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.36321,-123.28591,337.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.7,2.3,N
40.36063,-123.29128,308.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.7,2.3,N
40.35992,-123.28679,314.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.2,2.3,N
40.34513,-123.1927,302.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.6,0.9,N
40.35735,-123.29215,330.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.9,2.3,N
40.35664,-123.28767,342.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,288.3,2.3,N
40.34256,-123.19806,303.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.2,1.3,N
40.35406,-123.29305,330.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.3,2.1,N
40.35336,-123.28855,323.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.8,2.1,N
40.35265,-123.28407,323.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.5,2.4,N
40.33929,-123.19894,305.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.5,1.8,N
40.33858,-123.19446,305.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.5,2.1,N
40.3353,-123.19534,338.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,2.1,N
40.33036,-123.16402,320.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.3,1.5,N
40.35219,-123.30289,297.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285,0.6,N
40.35078,-123.29391,300.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286,2.1,N
40.34797,-123.27597,297.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.5,0.5,N
40.33883,-123.21774,296.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.3,0.5,N
40.33601,-123.19982,304.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.9,1.8,N
40.33107,-123.1685,312.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.7,1.5,N
40.32709,-123.16491,327.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286,1.6,N
40.3489,-123.30378,299.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285,1.9,N
40.3482,-123.29929,318.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,1.9,N
40.33485,-123.21416,312.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.7,1.1,N
40.33414,-123.20967,307.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284,1.1,N
40.33273,-123.2007,318.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.5,2.1,N
40.33202,-123.19622,300.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.7,0.9,N
40.3292,-123.17832,310.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.4,1.1,N
40.3285,-123.17384,312.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.4,1.1,N
40.32779,-123.16937,308.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.7,1.6,N
40.34492,-123.30017,338.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,288.8,1.9,N
40.32945,-123.20158,323,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.5,2.1,N
40.32663,-123.18368,296.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284,0.5,N
40.32592,-123.17921,316.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.5,1.1,N
40.32522,-123.17473,302.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.2,1.1,N
40.3238,-123.16577,308.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.8,1.6,N
40.32169,-123.15237,312.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283,1.3,N
40.34163,-123.30105,328.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,3,N
40.34093,-123.29657,339.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,288.9,4.2,N
40.32617,-123.20248,338.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.8,3.8,N
40.32476,-123.1935,327.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.4,3.8,N
40.32405,-123.18902,346.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.1,4.1,N
40.32335,-123.18456,338.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,288.3,4.1,N
40.34023,-123.29208,305.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.4,4.2,N
40.32053,-123.16666,303.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.6,0.7,N
40.31912,-123.15772,308,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.3,1,N
40.31842,-123.15326,300.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.9,1.3,N
40.31701,-123.14433,307.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.7,2.8,N
40.33765,-123.29745,344.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,289.8,4.2,N
40.33694,-123.29296,349.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.7,4.2,N
40.32289,-123.20333,328.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.8,3.8,N
40.31303,-123.14074,347.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,2.8,N
40.31232,-123.13628,336.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.2,3.1,N
40.33835,-123.30193,313.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286,3,N
40.33554,-123.28399,300.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.3,1.1,N
40.32501,-123.21679,296.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284,0.8,N
40.32431,-123.21231,309.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.2,0.8,N
40.3236,-123.20783,317.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.2,3.8,N
40.32077,-123.1899,299,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285,4.1,N
40.31725,-123.16754,299.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.1,0.7,N
40.31655,-123.16308,302.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.6,1,N
40.31373,-123.14523,305.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.3,2.8,N
40.33437,-123.29833,348.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.6,3.8,N
40.33366,-123.29384,344.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.1,3.8,N
40.33296,-123.28935,329.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,289.6,3.9,N
40.32103,-123.21318,335,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.6,2.5,N
40.31961,-123.20422,349.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.1,4.6,N
40.30975,-123.14162,334.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.7,2.3,N
40.33507,-123.30281,313.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.2,1.8,N
40.33226,-123.28486,319.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,3.9,N
40.32032,-123.20872,312.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.1,4.6,N
40.31046,-123.1461,314.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.9,2.3,N
40.30904,-123.13715,310.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.3,1.4,N
40.32901,-123.28575,346.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,291.1,3.9,N
40.31775,-123.21407,330.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,2.5,N
40.31704,-123.20958,353.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,291.2,4.6,N
40.31633,-123.20511,329.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.3,4.6,N
40.33113,-123.2992,316.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.7,3.8,N
40.33042,-123.29471,319.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.4,3.8,N
40.32972,-123.29023,303.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.3,3.9,N
40.3283,-123.28127,314.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.5,2,N
40.31845,-123.21855,297.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.8,2.5,N
40.30788,-123.15145,316.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.8,2.1,N
40.30717,-123.14697,307.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.7,2.3,N
40.31517,-123.21943,334.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.5,3.7,N
40.31447,-123.21496,341.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,288.4,3.7,N
40.32362,-123.27318,297.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.9,1,N
40.3201,-123.25078,314.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.9,1.4,N
40.3194,-123.24631,305.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286,1.8,N
40.30742,-123.17021,310,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.6,1.1,N
40.3046,-123.15233,306.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283,0.9,N
40.30389,-123.14785,313.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.2,1.2,N
40.30319,-123.14336,310.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.5,1.2,N
40.31401,-123.23374,348.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.6,4.7,N
40.31261,-123.22479,324.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.6,1.9,N
40.31683,-123.25166,314.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.1,1.4,N
40.31472,-123.23824,301.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286,4.7,N
40.31331,-123.22928,303.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.6,1.9,N
40.3119,-123.22031,318.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.5,3.7,N
40.30132,-123.1532,300.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.1,0.9,N
40.30061,-123.14872,300.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,281.5,1.2,N
40.31213,-123.24359,338.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,288.6,7.4,N
40.31073,-123.23463,339.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.6,2.4,N
40.31003,-123.23016,346.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,290.2,2.2,N
40.31144,-123.2391,304.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.2,2.4,N
40.30932,-123.22569,305.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.9,2.2,N
40.30862,-123.22119,307,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.4,1.3,N
40.29874,-123.15854,300.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283,1.2,N
40.29804,-123.15408,316,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.6,1.2,N
40.29733,-123.1496,296.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282,0.7,N
40.29547,-123.15942,320.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.6,1.2,N
40.30745,-123.23552,303.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.1,2.4,N
40.30675,-123.23104,303.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286,2.2,N
40.30604,-123.22655,312.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,287.1,2.2,N
40.29476,-123.15495,308.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.5,1.2,N
40.29406,-123.15048,301.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.7,0.7,N
40.31546,-123.30805,297.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,281.8,0.5,N
40.30346,-123.23191,315.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.3,1.7,N
40.29218,-123.1603,308.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.9,1.1,N
40.29078,-123.15137,296.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.8,1.2,N
40.29007,-123.1469,305,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.2,1.2,N
40.2868,-123.14779,331.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.8,1.2,N
40.28961,-123.16565,307.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.3,1.3,N
40.28891,-123.16118,307.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.6,1.1,N
40.2875,-123.15226,299.9,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.4,1.2,N
40.28352,-123.14868,309.8,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,280.9,0.9,N
40.28024,-123.14955,298.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,279.5,0.9,N
40.27689,-123.14808,311.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,279.4,1.4,N
40.27361,-123.14896,307.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,279.7,1.4,N
40.27104,-123.1543,334.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.9,1.9,N
40.27175,-123.15878,302.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.6,1,N
40.26918,-123.16412,307.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.4,1,N
40.26847,-123.15965,303.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.6,1,N
40.26777,-123.15518,297.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,280.8,1.9,N
40.26661,-123.16947,295.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.6,0.5,N
40.2652,-123.16052,295.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.4,0.8,N
40.27677,-123.32073,298.7,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.7,0.6,N
40.27279,-123.31714,296.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.9,0.6,N
40.2688,-123.31353,295.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.9,0.5,N
40.24958,-123.30001,303.6,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.2,0.7,N
40.24887,-123.29553,297.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.8,0.7,N
40.2463,-123.30088,304.4,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.6,0.8,N
39.84857,-120.93484,303.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.5,1.1,N
39.84606,-120.94068,308.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.2,1.1,N
39.84277,-120.94213,313.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.4,1.6,N
39.82928,-120.88683,309.2,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.8,0.8,N
39.82595,-120.88812,297.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.9,0.6,N
39.82262,-120.88939,297.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.6,0.6,N
39.88721,-121.27117,322.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,275,1.4,N
39.88639,-121.26654,295.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,276.9,3.4,N
39.88476,-121.25729,296.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,280.6,1.4,N
39.82099,-120.90009,300.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.5,0.7,N
39.88223,-121.26292,350.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.5,3.4,N
39.8814,-121.25823,321.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.4,1.4,N
39.88471,-121.27696,295,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,271.5,1.4,N
39.88388,-121.27226,313.8,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,278,1.4,N
39.88305,-121.26758,311.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,280.8,3.4,N
39.87972,-121.26865,313.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.5,1.4,N
39.87889,-121.26397,309.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.5,1.4,N
39.87806,-121.25927,305.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,281.4,1.9,N
39.87642,-121.24998,313.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.4,1.5,N
39.87725,-121.27458,304.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,280.1,2.6,N
39.87641,-121.26983,319.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.8,1.4,N
39.87558,-121.26513,303.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.5,1.4,N
39.87311,-121.27103,321.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,281.6,1.3,N
39.87395,-121.27579,315.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,281.2,1.6,N
39.87227,-121.26632,304.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.2,1.3,N
39.87064,-121.27696,299.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,275.3,1.6,N
39.8698,-121.27221,310.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,280.5,1.3,N
39.86895,-121.26747,298.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.8,1.3,N
39.86731,-121.27802,295.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,277.4,0.9,N
39.86647,-121.27332,306.8,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.2,1.3,N
39.86314,-121.27438,307,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.9,1.3,N
39.8623,-121.26967,314,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285,1.3,N
39.86146,-121.2649,297.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.7,0.7,N
39.85979,-121.27535,305,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.6,1.7,N
39.85896,-121.27062,317.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.5,1.7,N
39.85812,-121.2659,296.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.7,1.3,N
39.79556,-120.91694,301.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.8,1.6,N
39.79473,-120.91232,295.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.6,1.6,N
39.79222,-120.91811,339.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,289.3,1.6,N
39.79304,-120.92268,319.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.5,3,N
39.79139,-120.91353,302.8,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.8,1.6,N
39.79345,-120.91933,333.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,288.4,2.6,N
39.79263,-120.91474,331.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,287.1,2.1,N
39.79426,-120.9239,301.2,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.4,2.6,N
39.7901,-120.92052,322.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286,2.6,N
39.8517,-121.26945,306,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.3,1.4,N
39.78928,-120.91596,300.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.7,2.1,N
39.84916,-121.2751,300.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.2,1.8,N
39.84833,-121.27031,303.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.3,1.8,N
39.83612,-121.20082,309.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.3,1.8,N
39.8458,-121.27602,328.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,287.9,1.8,N
39.83276,-121.20172,321.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.6,1.8,N
39.84414,-121.26651,312.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.4,1.3,N
39.83194,-121.19704,306.2,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.8,1.8,N
39.8311,-121.19228,300.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.9,0.9,N
39.83026,-121.18748,299.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.9,0.9,N
39.8269,-121.18843,320.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.4,3,N
39.84079,-121.26746,306.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.4,1.1,N
39.83105,-121.21206,295.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.9,0.5,N
39.82939,-121.20262,295.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.3,0.6,N
39.82857,-121.19792,296,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.8,0.6,N
39.82851,-121.21761,295.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.6,0.7,N
39.8252,-121.19882,303.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.9,0.6,N
39.82106,-121.17532,301.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.6,1.2,N
39.81605,-121.14686,306.8,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.4,0.9,N
39.83741,-121.28834,304.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285,0.8,N
39.82515,-121.21854,304.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.9,1.9,N
39.8235,-121.20918,312.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286,2.7,N
39.82096,-121.21478,333.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.8,2.7,N
39.81764,-121.19597,296.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,280.9,0.5,N
39.82986,-121.28545,314.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.1,1.3,N
39.82903,-121.28066,297.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,281.4,0.5,N
39.81842,-121.22042,316.7,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.2,1.5,N
39.8176,-121.21572,302.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.7,1.2,N
39.81676,-121.21098,304.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.7,1.2,N
39.81594,-121.20628,302.2,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.8,1.6,N
39.8134,-121.21191,327.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.6,1.2,N
39.81257,-121.20718,332,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,287.1,1.6,N
39.82735,-121.29125,301.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.4,1.3,N
39.81506,-121.22137,295.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.1,1.5,N
39.81424,-121.21664,295.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.7,1.2,N
39.81174,-121.20251,300.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.3,1.6,N
39.80921,-121.20814,321,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.5,1.2,N
39.82233,-121.28267,298.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,282.6,0.6,N
39.81004,-121.21284,305.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.3,1.4,N
39.80839,-121.20348,308.8,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283,1.2,N
40.10431,-122.98262,303.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,281.7,0.6,N
39.80751,-121.21851,297,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.8,1.4,N
39.80668,-121.2138,318.8,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,286.3,1.4,N
39.80585,-121.2091,300.1,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283,1.2,N
40.10347,-123.0201,300.1,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,281.4,0.7,N
40.08987,-122.93521,308.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.3,0.8,N
39.80981,-121.27155,314.2,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.7,1.5,N
39.80162,-121.22509,311.3,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,283.9,1.4,N
39.80079,-121.22041,301.6,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284,1.2,N
39.79996,-121.21567,314.2,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.3,1.2,N
39.7966,-121.21664,334.5,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,288.5,4.9,N
40.08659,-122.9361,295.2,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,282.4,0.3,N
40.08298,-122.9136,311.5,0.39,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.3,1.5,N
40.07971,-122.91454,323.3,0.39,0.36,2020-09-26,1006,N,nominal,2.0NRT,285.4,1.5,N
39.79325,-121.21764,333.9,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,285.8,4.9,N
40.10548,-123.07554,302,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,280.1,0.4,N
39.79572,-121.23162,302.4,0.41,0.37,2020-09-26,1006,N,nominal,2.0NRT,284.2,1.1,N
40.10221,-123.07642,309.3,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,280.1,0.9,N
40.07572,-122.91103,301.1,0.39,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.2,1.3,N
40.07501,-122.9066,310.5,0.39,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.3,0.9,N
40.07174,-122.90755,314.4,0.39,0.36,2020-09-26,1006,N,nominal,2.0NRT,283.3,0.9,N
40.06804,-122.92708,334.5,0.38,0.36,2020-09-26,1006,N,nominal,2.0NRT,286.4,3,N
40.06731,-122.92258,307.6,0.39,0.36,2020-09-26,1006,N,nominal,2.0NRT,284.5,3,N
